,Index,Coding Question #,Question Identifier,Question Type,Question Text,Question Response,Answer Value,dslreports.com,indabamusic.com,fool.com,adweek.com,signonsandiego.com,imdb.com,friendfinder.com,slashdotmedia.com,researchgate.net,macrumors.com,Microsoft.com,xt3.com,barnesandnoble.com,vbulletin.com,tumblr.com,Amazonaws.com,webmediabrands.com,bodybuilding.com,slickdeals.net,match.com,chemistry.com,newgrounds.com,dailystrength.org,abbott.com,gamestop.com,heremedia.com,true.com,Instagram.com,bolt.com,lavalife.com,blogger.com,wealthymen.com,gays.com,aboutus.disaboom.com,theatlantic.com,abita.com,opendiary.com,namepros.com,babycenter.com,planetpersonals.com,Msn.com,somethingawful.com,ashleymadison.com,ubi.com,Spotify.com,spark.com,jdate.com,arstechnica.com,wordreference.com,italki.com,washingtonpost.com,dpreview.com,passion.com,cutestat.com,us.mouthshut.com,soundclick.com,filefront.com,my.opera.com,christianmingle.com,zooppa.com,mate1.com,bigtent.com,millionairemate.com,epernicus.com
113,25,coding5_q25,v16.4_2020,Notice - 3rd parties,Company identifes the type of third parties who are allowed to collect or receive shared user information,[ 6 ] - Public  [User information is made public or can be obtained from public sources]Other specific third-party entity not covered above.,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,25,coding5_q25,v16.4_2020,Notice - 3rd parties,Company identifes the type of third parties who are allowed to collect or receive shared user information,[ DND ] - does not disclose,DND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,26,coding5_q26,v17_2020,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,26,coding5_q26,v17_2020,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,26,coding5_q26,v17_2020,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ DND ] - 'does not disclose',DND,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
118,27,coding5_q27,v18_2020,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),"[ 0 ] - gen'l ID (""trusted 3rd parties"")",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,27,coding5_q27,v18_2020,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),[ 1 ] - specific/named entity or named category of third party,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,27,coding5_q27,v18_2020,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),[ DND ] - DND,DND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,28,coding5_q28,v19_2020,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,28,coding5_q28,v19_2020,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,28,coding5_q28,v19_2020,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ . ] - n/a,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,29,coding5_q29,v20_2020,Sharing - privacy practices,"Are affiliates and subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,29,coding5_q29,v20_2020,Sharing - privacy practices,"Are affiliates and subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,29,coding5_q29,v20_2020,Sharing - privacy practices,"Are affiliates and subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ DND ] - does not disclose,DND,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
127,29,coding5_q29,v20_2020,Sharing - privacy practices,"Are affiliates and subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ . ] - n/a,.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
128,30,coding5_q30,v21_2020,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by the same privacy policies, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,30,coding5_q30,v21_2020,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by the same privacy policies, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,30,coding5_q30,v21_2020,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by the same privacy policies, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ DND ] - does not disclose,DND,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0
131,30,coding5_q30,v21_2020,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by the same privacy policies, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ . ] - n/a,.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,31,coding5_q31,v22_2020,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,31,coding5_q31,v22_2020,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,31,coding5_q31,v22_2020,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ DND ] - does not disclose,DND,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,2,0,0,0
135,31,coding5_q31,v22_2020,Sharing - privacy practices,Are third parties bound by the same privacy policy?,"[ . ] - n/a [this would be applicable if, for example, the company did not share information with third parties]",.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,32,coding5_q32,v23_2020,Sharing - 3rd parties,Affiliate Sharing: Does company share non-PII information with affiliates? ,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,32,coding5_q32,v23_2020,Sharing - 3rd parties,Affiliate Sharing: Does company share non-PII information with affiliates? ,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,33,coding5_q33,v24_2020,Sharing - 3rd parties,Affiliate Sharing: Does company share PII information with affiliates?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,33,coding5_q33,v24_2020,Sharing - 3rd parties,Affiliate Sharing: Does company share PII information with affiliates?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,34,coding5_q34,v25_2020,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,34,coding5_q34,v25_2020,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,34,coding5_q34,v25_2020,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ DND ] - does not disclose,DND,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143,35,coding5_q35,v26_2020,Sharing - 3rd Parties,Does company share non-PII data with third parties?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,35,coding5_q35,v26_2020,Sharing - 3rd Parties,Does company share non-PII data with third parties?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,36,coding5_q36,v27_2020,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,36,coding5_q36,v27_2020,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,36,coding5_q36,v27_2020,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ DND ] - does not disclose,DND,0,0,2,2,1,0,0,0,0,1,0,0,2,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0
148,37,coding5_q37,v28_2020,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,37,coding5_q37,v28_2020,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,37,coding5_q37,v28_2020,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ DND ] - does not disclose,DND,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,3,0,0,1,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0
151,37,coding5_q37,v28_2020,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ . ] - n/a,.,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,38,coding5_q38,v29_2020,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,38,coding5_q38,v29_2020,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,38,coding5_q38,v29_2020,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ . ] - n/a,.,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
",[ 12 ] - Survey data [Any data that is collected through surveys],13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
",[ 14 ] - Biometric information,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
",[ 15 ] - Other [state in comments],16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
