,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
225,87,coding11_q87,v72_2020.1,singleselect,CCPA - Notice,"Has California Privacy Rights Section that explains all rights afforded under the CCPA? (The right to request disclosure of  business’ data collection and sales practices , the categories of personal information collected, the source of the information,  use of the information and, if the information was disclosed or sold to third parties, the categories of personal information disclosed or sold to third parties and the categories of third parties to whom such information was disclosed or sold; The right to request a copy of the specific personal information collected about them during the 12 months before their request (together with right #1, a “personal information request”); The right to have such information deleted (with exceptions); he right to request that their personal information not be sold to third parties, if applicable; and The right not to be discriminated against because they exercised any of the new rights.]","[ 1 ] - yes, fully compliant",1,-1,-1.0,-1.0,False
226,87,coding11_q87,v72_2020.1,singleselect,CCPA - Notice,"Has California Privacy Rights Section that explains all rights afforded under the CCPA? (The right to request disclosure of  business’ data collection and sales practices , the categories of personal information collected, the source of the information,  use of the information and, if the information was disclosed or sold to third parties, the categories of personal information disclosed or sold to third parties and the categories of third parties to whom such information was disclosed or sold; The right to request a copy of the specific personal information collected about them during the 12 months before their request (together with right #1, a “personal information request”); The right to have such information deleted (with exceptions); he right to request that their personal information not be sold to third parties, if applicable; and The right not to be discriminated against because they exercised any of the new rights.]",[ 2 ] - partial compliance,2,-1,-1.0,-1.0,False
227,87,coding11_q87,v72_2020.1,singleselect,CCPA - Notice,"Has California Privacy Rights Section that explains all rights afforded under the CCPA? (The right to request disclosure of  business’ data collection and sales practices , the categories of personal information collected, the source of the information,  use of the information and, if the information was disclosed or sold to third parties, the categories of personal information disclosed or sold to third parties and the categories of third parties to whom such information was disclosed or sold; The right to request a copy of the specific personal information collected about them during the 12 months before their request (together with right #1, a “personal information request”); The right to have such information deleted (with exceptions); he right to request that their personal information not be sold to third parties, if applicable; and The right not to be discriminated against because they exercised any of the new rights.]",[ . ] - N/A,.,-1,0.0,9316.0,False
228,88,coding11_q88,v80_2020.1,singleselect,CCPA - Opt Out,"Firm offers the right of opt-out of selling personal information to third parties with a visible, direct link to ""Do Not Sell My Personal Information.""",[ 0 ] - no mention,0,-1,-1.0,-1.0,False
229,88,coding11_q88,v80_2020.1,singleselect,CCPA - Opt Out,"Firm offers the right of opt-out of selling personal information to third parties with a visible, direct link to ""Do Not Sell My Personal Information.""",[ 1 ] - yes,1,-1,-1.0,-1.0,False
230,88,coding11_q88,v80_2020.1,singleselect,CCPA - Opt Out,"Firm offers the right of opt-out of selling personal information to third parties with a visible, direct link to ""Do Not Sell My Personal Information.""","[ 2 ] - mentions the right but explains why it's not available/not applicable (e.g., firm does not sell information to third parties)",2,-1,-1.0,-1.0,False
231,88,coding11_q88,v80_2020.1,singleselect,CCPA - Opt Out,"Firm offers the right of opt-out of selling personal information to third parties with a visible, direct link to ""Do Not Sell My Personal Information.""",[ . ] - N/A,.,-1,46073.0,17338.0,False
232,89,coding11_q89,v71_2020.1,singleselect,GDPR - Notice,PP states that it is GDPR compliant or includes section on GDPR compliance,[ 1 ] - yes,1,-1,-1.0,-1.0,False
233,89,coding11_q89,v71_2020.1,singleselect,GDPR - Notice,PP states that it is GDPR compliant or includes section on GDPR compliance,[ 0 ] - no or no mention,0,-1,48896.0,8869.0,False
234,90,coding11_q90,v80.2_2020.1,singleselect,GDPR - Notice,Does PP state it complies with EU-US Safe Harbor Agreement? ,[ 0 ] no,0,-1,-1.0,-1.0,False
235,90,coding11_q90,v80.2_2020.1,singleselect,GDPR - Notice,Does PP state it complies with EU-US Safe Harbor Agreement? ,[ 1 ] yes,1,-1,-1.0,-1.0,False
236,91,coding11_q91,v80.3_2020.1,singleselect,GDPR - Notice,Does PP state that GDPR terms apply only and exclusively to EU residents?,[ 0 ] no,0,-1,-1.0,-1.0,False
237,91,coding11_q91,v80.3_2020.1,singleselect,GDPR - Notice,Does PP state that GDPR terms apply only and exclusively to EU residents?,[ 1 ] yes,1,-1,-1.0,-1.0,False
238,91,coding11_q91,v80.3_2020.1,singleselect,GDPR - Notice,Does PP state that GDPR terms apply only and exclusively to EU residents?,[ . ] N/A (no GDPR terms),.,-1,17027.0,80969.0,False
239,92,coding11_q92,v81_2020,singleselect,GDPR-Automated Processes,"Can users object to processing or automated decision making that could impact them? (This is only applicable if company does profiling or any other automated decision making, such as algorithmic decision making, or any automated decisions that don't involve a human)",[ 0 ] - no,0,-1,-1.0,-1.0,False
240,92,coding11_q92,v81_2020,singleselect,GDPR-Automated Processes,"Can users object to processing or automated decision making that could impact them? (This is only applicable if company does profiling or any other automated decision making, such as algorithmic decision making, or any automated decisions that don't involve a human)",[ 1 ] - yes,1,-1,-1.0,-1.0,False
241,92,coding11_q92,v81_2020,singleselect,GDPR-Automated Processes,"Can users object to processing or automated decision making that could impact them? (This is only applicable if company does profiling or any other automated decision making, such as algorithmic decision making, or any automated decisions that don't involve a human)",[ . ] - not applicable,.,-1,-1.0,-1.0,False
242,92,coding11_q92,v81_2020,singleselect,GDPR-Automated Processes,"Can users object to processing or automated decision making that could impact them? (This is only applicable if company does profiling or any other automated decision making, such as algorithmic decision making, or any automated decisions that don't involve a human)",[ DND ] - does not disclose,DND,-1,43244.0,41734.0,False
243,93,coding11_q93,v82_2020,singleselect,GDPR-Automated Processes,"If firm engages in automated decision making, does it provide meaningful information about the logic involved, or significance/effect of such decisions?",[ 0 ] - no,0,-1,-1.0,-1.0,False
244,93,coding11_q93,v82_2020,singleselect,GDPR-Automated Processes,"If firm engages in automated decision making, does it provide meaningful information about the logic involved, or significance/effect of such decisions?",[ 1 ] - yes,1,-1,-1.0,-1.0,False
245,93,coding11_q93,v82_2020,singleselect,GDPR-Automated Processes,"If firm engages in automated decision making, does it provide meaningful information about the logic involved, or significance/effect of such decisions?",[ . ] - not applicable,.,-1,-1.0,-1.0,False
246,93,coding11_q93,v82_2020,singleselect,GDPR-Automated Processes,"If firm engages in automated decision making, does it provide meaningful information about the logic involved, or significance/effect of such decisions?",[ DND ] - does not disclose,DND,-1,31604.0,29092.0,False
247,94,coding11_q94,v83_2020,singleselect,COVID ,"Does the PP include any terms related to contact tracing, health tracking, or other terms in relationship to COVID?",[ 0 ] - no,0,-1,0.0,4425.0,False
248,94,coding11_q94,v83_2020,singleselect,COVID ,"Does the PP include any terms related to contact tracing, health tracking, or other terms in relationship to COVID?",[ 1 ] - yes,1,-1,-1.0,-1.0,False
249,95,coding11_q95,gdpr_mentioned_2018,singleselect,GDPR,,"[ 1 ] - policy has terms that are consistent with GDPR terminology, or mentions it",1,-1,-1.0,-1.0,False
250,95,coding11_q95,gdpr_mentioned_2018,singleselect,GDPR,,"[ 0 ] - policy makes no mention of GDPR or has terms consistent with its terminology (if it excludes GDPR compliance, coding should be 0)",0,-1,-1.0,-1.0,False
251,96,coding11_q96,gdpr_claimed_2018,singleselect,GDPR,,[ 1 ] - policy explicitly claims gdpr compliance,1,-1,-1.0,-1.0,False
252,96,coding11_q96,gdpr_claimed_2018,singleselect,GDPR,,[ 0 ] - policy doesn't,0,-1,-1.0,-1.0,False
253,97,coding11_q97,dpo_mentioned_2018,singleselect,GDPR,,[ 1 ] - policy designates a data privacy officer users can contact,1,-1,-1.0,-1.0,False
254,97,coding11_q97,dpo_mentioned_2018,singleselect,GDPR,,[ 0 ] - no dpo mentioned,0,-1,-1.0,-1.0,False
255,98,coding11_q98,EU_country_mentioned_pp_2018,singleselect,GDPR,,[ 1 ] - policy mentions an EU country of possible contact,1,-1,-1.0,-1.0,False
256,98,coding11_q98,EU_country_mentioned_pp_2018,singleselect,GDPR,,[ 0 ] - policy doesn't,0,-1,-1.0,-1.0,False
257,99,coding11_q99,gdpr_carveout_for_EU_2018,singleselect,GDPR,,[ 1 ] - policy states that GDPR protections offered only applies to EU residents,1,-1,-1.0,-1.0,False
258,99,coding11_q99,gdpr_carveout_for_EU_2018,singleselect,GDPR,,[ 0 ] - no such mention,0,-1,-1.0,-1.0,False
259,100,coding11_q100,compliance_standard_contracts_clauses_2018,singleselect,GDPR,,[ 1 ] - policy claims compliance with standard contracts clauses,1,-1,-1.0,-1.0,False
260,100,coding11_q100,compliance_standard_contracts_clauses_2018,singleselect,GDPR,,[ 0 ] - no such claim,0,-1,-1.0,-1.0,False
