,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
249,107,coding10_q107,v29.3._2020.1(3),breakout-option,"['[ 3 ] - Track on first party website/app [The third party implicitly collects data about users directly on the first party website/app, typically without the user being aware of it, e.g., by tracking users with cookies, beacons, third party ad libraries, or other functionality.</description>]']","['[ 3 ] - Track on first party website/app [The third party implicitly collects data about users directly on the first party website/app, typically without the user being aware of it, e.g., by tracking users with cookies, beacons, third party ad libraries, or other functionality.</description>]']",(unselect),0,4.0,0.0,8944.5,False
250,108,coding10_q108,v29.3._2020.1(4),breakout-option,['[ 4 ] - Other [How the third party collects or receives user information is specified in the policy but it is not covered by the options above]'],['[ 4 ] - Other [How the third party collects or receives user information is specified in the policy but it is not covered by the options above]'],SELECT THIS FIELD,1,5.0,0.0,4150.0,False
251,108,coding10_q108,v29.3._2020.1(4),breakout-option,['[ 4 ] - Other [How the third party collects or receives user information is specified in the policy but it is not covered by the options above]'],['[ 4 ] - Other [How the third party collects or receives user information is specified in the policy but it is not covered by the options above]'],(unselect),0,4.0,0.0,2705.0,False
252,109,coding10_q109,v29.3._2020.1(5),breakout-option,"['[ 5 ] - See [Third-party can see user information that is publicly available either on the website/app or somewhere else. Remember, a third-party can be another user of the website/app. The difference to “receive” is that the information is available but not explicitly given to a specific third party.]']","['[ 5 ] - See [Third-party can see user information that is publicly available either on the website/app or somewhere else. Remember, a third-party can be another user of the website/app. The difference to “receive” is that the information is available but not explicitly given to a specific third party.]']",SELECT THIS FIELD,1,4.0,0.0,2829.0,False
253,109,coding10_q109,v29.3._2020.1(5),breakout-option,"['[ 5 ] - See [Third-party can see user information that is publicly available either on the website/app or somewhere else. Remember, a third-party can be another user of the website/app. The difference to “receive” is that the information is available but not explicitly given to a specific third party.]']","['[ 5 ] - See [Third-party can see user information that is publicly available either on the website/app or somewhere else. Remember, a third-party can be another user of the website/app. The difference to “receive” is that the information is available but not explicitly given to a specific third party.]']",(unselect),0,4.0,0.0,6956.0,False
254,110,coding10_q110,v29.3._2020.1(6),breakout-option,"['[ 6 ] - Unspecified [The type of collection is not specified (i.e., DND) or unclear, e.g., “Our outside partners collect your personal information” without further specification whether the collection occurs on a website, app, offline, etc.']","['[ 6 ] - Unspecified [The type of collection is not specified (i.e., DND) or unclear, e.g., “Our outside partners collect your personal information” without further specification whether the collection occurs on a website, app, offline, etc.']",SELECT THIS FIELD,1,4.0,0.0,5163.5,False
255,110,coding10_q110,v29.3._2020.1(6),breakout-option,"['[ 6 ] - Unspecified [The type of collection is not specified (i.e., DND) or unclear, e.g., “Our outside partners collect your personal information” without further specification whether the collection occurs on a website, app, offline, etc.']","['[ 6 ] - Unspecified [The type of collection is not specified (i.e., DND) or unclear, e.g., “Our outside partners collect your personal information” without further specification whether the collection occurs on a website, app, offline, etc.']",(unselect),0,4.0,0.0,4644.0,False
256,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 0 ] - Don't use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don't interpret silence as ""Don't use website or feature"").</description>]",0,4.0,3600.0,24840.0,False
257,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]",1,4.0,1216.0,65427.5,False
258,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]",2,4.0,0.0,45991.0,False
259,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]",3,4.0,8825.0,79649.0,False
260,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]",4,4.0,15113.0,91870.5,False
261,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration],5,4.0,0.0,24840.0,False
262,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 6 ] - , Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]",6,4.0,0.0,67323.0,True
263,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.</description>]",7,4.0,2432.0,54118.0,False
264,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 8 ] - Other, [Other specific user choice or control option not captured above.]",8,3.0,1024833.0,452934.0,False
265,111,coding10_q111,v30_2020.1,multiselect,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ DND ] - does not disclose,DND,4.0,1512.0,65607.0,True
266,112,coding10_q112,v30.1_2020,multiselect,Sharing - Consent,What is the choice scope regarding third parties' collection and use of personal information? (excluding entities that are service providers/processors),[ 0 ] - no choice,0,3.0,0.0,82966.0,False
267,112,coding10_q112,v30.1_2020,multiselect,Sharing - Consent,What is the choice scope regarding third parties' collection and use of personal information? (excluding entities that are service providers/processors),[ 1 ] - Collection [Choices apply to collection by or sharing with third party only],1,4.0,0.0,44310.0,False
268,112,coding10_q112,v30.1_2020,multiselect,Sharing - Consent,What is the choice scope regarding third parties' collection and use of personal information? (excluding entities that are service providers/processors),"[ 2 ] - Use, [Choices apply to use by third party only.]",2,3.0,0.0,13394.0,False
269,112,coding10_q112,v30.1_2020,multiselect,Sharing - Consent,What is the choice scope regarding third parties' collection and use of personal information? (excluding entities that are service providers/processors),[ 3 ] - Both [Choices apply to both collection/sharing and us],3,4.0,0.0,27721.0,False
270,112,coding10_q112,v30.1_2020,multiselect,Sharing - Consent,What is the choice scope regarding third parties' collection and use of personal information? (excluding entities that are service providers/processors),[ DND ] - does not disclose,DND,4.0,0.0,27029.0,True
271,112,coding10_q112,v30.1_2020,multiselect,Sharing - Consent,What is the choice scope regarding third parties' collection and use of personal information? (excluding entities that are service providers/processors),[ N/A ] ,N/A,4.0,0.0,46292.5,False
272,113,coding10_q113,v31_2020,multiselect,Sharing - Consent,"What is consent mechanism for sharing/selling PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ 0 ] - mandatory or does not disclose,0,4.0,0.0,19495.0,False
273,113,coding10_q113,v31_2020,multiselect,Sharing - Consent,"What is consent mechanism for sharing/selling PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 1 ] - opt-out  [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]",1,4.0,0.0,19272.0,False
274,113,coding10_q113,v31_2020,multiselect,Sharing - Consent,"What is consent mechanism for sharing/selling PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ 2 ] - opt-in [User must consent before data can be shared with or collected/used by third party],2,3.0,0.0,28581.0,False
275,113,coding10_q113,v31_2020,multiselect,Sharing - Consent,"What is consent mechanism for sharing/selling PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ . ] - N/A (applicable if firm does not engage in this practice),.,4.0,0.0,26247.0,True
276,114,coding10_q114,v32_2020,singleselect,Notice - Change of Terms,PP has a Change of Terms (COT) provision that explicitly or implicitly allows entity to change agreement?,[ 0 ] - no,0,5.0,0.0,18720.0,False
277,114,coding10_q114,v32_2020,singleselect,Notice - Change of Terms,PP has a Change of Terms (COT) provision that explicitly or implicitly allows entity to change agreement?,[ 1 ] - yes,1,4.0,0.0,17729.5,False
278,115,coding10_q115,v33_2020,singleselect,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ 0 ] - no (simply posting new policy = no notice),0,4.0,0.0,13992.5,False
279,115,coding10_q115,v33_2020,singleselect,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ 1 ] - yes,1,4.0,0.0,12985.0,False
280,115,coding10_q115,v33_2020,singleselect,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ . ] - n/a,.,4.5,0.0,27212.0,False
281,115,coding10_q115,v33_2020,singleselect,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ DND ] - does not disclose,DND,4.0,0.0,12731.0,False
282,117,coding10_q117,v34_2020(0),breakout-option,['[ 0 ] - no notice'],['[ 0 ] - no notice'],SELECT THIS FIELD,1,4.0,0.0,4058.0,False
283,117,coding10_q117,v34_2020(0),breakout-option,['[ 0 ] - no notice'],['[ 0 ] - no notice'],(unselect),0,4.0,0.0,4199.0,False
284,118,coding10_q118,v34_2020(1),breakout-option,"['[ 1 ] - ""at our discretion"" or similar or ""may""']","['[ 1 ] - ""at our discretion"" or similar or ""may""']",SELECT THIS FIELD,1,4.0,0.0,2847.0,False
285,118,coding10_q118,v34_2020(1),breakout-option,"['[ 1 ] - ""at our discretion"" or similar or ""may""']","['[ 1 ] - ""at our discretion"" or similar or ""may""']",(unselect),0,4.0,0.0,4060.5,False
286,119,coding10_q119,v34_2020(2),breakout-option,['[ 2 ] - link on homepage or notice+link on homepage'],['[ 2 ] - link on homepage or notice+link on homepage'],SELECT THIS FIELD,1,4.0,0.0,8310.5,True
287,119,coding10_q119,v34_2020(2),breakout-option,['[ 2 ] - link on homepage or notice+link on homepage'],['[ 2 ] - link on homepage or notice+link on homepage'],(unselect),0,4.0,0.0,2730.0,False
288,120,coding10_q120,v34_2020(3),breakout-option,"['[ 3 ] - email, notification upon signing into account, or other specific method likely to alert user']","['[ 3 ] - email, notification upon signing into account, or other specific method likely to alert user']",SELECT THIS FIELD,1,4.0,0.0,3433.0,False
289,120,coding10_q120,v34_2020(3),breakout-option,"['[ 3 ] - email, notification upon signing into account, or other specific method likely to alert user']","['[ 3 ] - email, notification upon signing into account, or other specific method likely to alert user']",(unselect),0,4.0,0.0,3141.0,False
290,121,coding10_q121,v34_2020(.),breakout-option,['[ . ] - n/a'],['[ . ] - n/a'],SELECT THIS FIELD,1,4.0,0.0,6663.5,False
291,121,coding10_q121,v34_2020(.),breakout-option,['[ . ] - n/a'],['[ . ] - n/a'],(unselect),0,4.0,0.0,4004.0,False
292,122,coding10_q122,v35_2020,singleselect,Notice - Change of Terms,PP requires user to explicitly assent to material changes?,[ 0 ] - no/ does't say,0,4.0,0.0,10356.0,False
293,122,coding10_q122,v35_2020,singleselect,Notice - Change of Terms,PP requires user to explicitly assent to material changes?,[ 1 ] - yes,1,3.0,0.0,14214.0,False
294,122,coding10_q122,v35_2020,singleselect,Notice - Change of Terms,PP requires user to explicitly assent to material changes?,[ . ] - N/A,.,4.0,0.0,10069.0,True
295,123,coding10_q123,v36_2020,singleselect,Notice - Change of Terms,PP states that material changes are retroactive?,[ 0 ] - no,0,4.0,0.0,6273.0,False
296,123,coding10_q123,v36_2020,singleselect,Notice - Change of Terms,PP states that material changes are retroactive?,[ 1 ] - yes (applies to data made before the change),1,2.0,0.0,4650.0,False
297,124,coding10_q124,v36.1_2020,multiselect,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,[ 0 ] - no,0,4.0,0.0,10401.0,False
298,124,coding10_q124,v36.1_2020,multiselect,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,[ 1 ] - Opt-out,1,2.0,822687.0,26178.0,False
299,124,coding10_q124,v36.1_2020,multiselect,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,"[ 2 ] - Opt-in,",2,3.5,10943.0,24441.0,False
300,124,coding10_q124,v36.1_2020,multiselect,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,"[ 3 ] - User participation (e.g., Facebook's voting procedure for significant changes),",3,-1.0,-1.0,-1.0,False
301,124,coding10_q124,v36.1_2020,multiselect,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,"[ 4 ] - Other,",4,2.0,481002.0,79701.0,False
302,124,coding10_q124,v36.1_2020,multiselect,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,[ DND ] - does not disclose,DND,4.0,0.0,5901.5,False
303,126,coding10_q126,v36.2_2020.1(0),breakout-option,['[ 0 ] - no opportunity for express consent'],['[ 0 ] - no opportunity for express consent'],SELECT THIS FIELD,1,4.0,0.0,5483.0,False
304,126,coding10_q126,v36.2_2020.1(0),breakout-option,['[ 0 ] - no opportunity for express consent'],['[ 0 ] - no opportunity for express consent'],(unselect),0,4.0,0.0,7208.0,False
305,127,coding10_q127,v36.2_2020.1(1),breakout-option,['[ 1 ] - when using consumer data in a materially different manner than claimed when the data was collected (FTC 2012 guidelines)'],['[ 1 ] - when using consumer data in a materially different manner than claimed when the data was collected (FTC 2012 guidelines)'],SELECT THIS FIELD,1,3.0,0.0,2309.0,False
306,127,coding10_q127,v36.2_2020.1(1),breakout-option,['[ 1 ] - when using consumer data in a materially different manner than claimed when the data was collected (FTC 2012 guidelines)'],['[ 1 ] - when using consumer data in a materially different manner than claimed when the data was collected (FTC 2012 guidelines)'],(unselect),0,4.0,0.0,2472.0,False
307,128,coding10_q128,v36.2_2020.1(2),breakout-option,['[ 2 ] - for material terms'],['[ 2 ] - for material terms'],SELECT THIS FIELD,1,3.0,0.0,2135.0,False
308,128,coding10_q128,v36.2_2020.1(2),breakout-option,['[ 2 ] - for material terms'],['[ 2 ] - for material terms'],(unselect),0,4.0,0.0,2590.0,False
309,129,coding10_q129,v36.2_2020.1(3),breakout-option,['[ 3 ] - for any changes'],['[ 3 ] - for any changes'],SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
310,129,coding10_q129,v36.2_2020.1(3),breakout-option,['[ 3 ] - for any changes'],['[ 3 ] - for any changes'],(unselect),0,4.0,0.0,2432.0,False
311,130,coding10_q130,v36.2_2020.1(4),breakout-option,['[ 4 ] - other'],['[ 4 ] - other'],SELECT THIS FIELD,1,3.5,0.0,5910.0,False
312,130,coding10_q130,v36.2_2020.1(4),breakout-option,['[ 4 ] - other'],['[ 4 ] - other'],(unselect),0,4.0,0.0,4221.0,False
313,131,coding10_q131,v37_2020,singleselect,User Control - Accuracy,Can users can adjust privacy settings?  [Double check on the website; directing user to control cookies via browser setting doesn't count],[ 0 ] - no,0,4.0,0.0,21924.0,True
314,131,coding10_q131,v37_2020,singleselect,User Control - Accuracy,Can users can adjust privacy settings?  [Double check on the website; directing user to control cookies via browser setting doesn't count],[ 1 ] - yes,1,4.0,0.0,16275.0,False
315,132,coding10_q132,v38_2020.1,singleselect,User Control - Accuracy,Are users allowed to access and correct/update personal data collected?,[ 0 ] - no,0,4.0,0.0,27411.5,False
316,132,coding10_q132,v38_2020.1,singleselect,User Control - Accuracy,Are users allowed to access and correct/update personal data collected?,[ 1 ] - Can access data,1,-1.0,-1.0,-1.0,False
317,132,coding10_q132,v38_2020.1,singleselect,User Control - Accuracy,Are users allowed to access and correct/update personal data collected?,[ 2 ] - Can access and correct data,2,4.0,0.0,33685.5,True
318,132,coding10_q132,v38_2020.1,singleselect,User Control - Accuracy,Are users allowed to access and correct/update personal data collected?,"[ 3 ] - Can access and correct data, and 3rd parties notified of correction",3,-1.0,0.0,31678.0,False
319,133,coding10_q133,v37.2_2020.1,singleselect,User Control - Accuracy,"Can the user request that incorrect data be either rectified, updated, or erased?",[ 0 ] - no,0,4.0,5359.5,25286.5,False
320,133,coding10_q133,v37.2_2020.1,singleselect,User Control - Accuracy,"Can the user request that incorrect data be either rectified, updated, or erased?","[ 1 ] - yes, within 30 days [in compliance with GDPR]",1,3.5,4524.5,44279.5,False
321,133,coding10_q133,v37.2_2020.1,singleselect,User Control - Accuracy,"Can the user request that incorrect data be either rectified, updated, or erased?","[ 2 ] - yes, no time limit",2,4.0,0.0,18875.0,False
322,133,coding10_q133,v37.2_2020.1,singleselect,User Control - Accuracy,"Can the user request that incorrect data be either rectified, updated, or erased?",[ DND ] - does not disclose,DND,4.0,0.0,13807.0,False
323,135,coding10_q135,v37.1_2020.1(0),breakout-option,"['[ 0 ] - None,']","['[ 0 ] - None,']",SELECT THIS FIELD,1,3.5,0.0,4459.0,False
324,135,coding10_q135,v37.1_2020.1(0),breakout-option,"['[ 0 ] - None,']","['[ 0 ] - None,']",(unselect),0,4.0,0.0,3269.5,False
325,136,coding10_q136,v37.1_2020.1(1),breakout-option,"['[ 1 ] - View [Users can access their information, but not edit or delete it]']","['[ 1 ] - View [Users can access their information, but not edit or delete it]']",SELECT THIS FIELD,1,4.0,0.0,3122.0,True
326,136,coding10_q136,v37.1_2020.1(1),breakout-option,"['[ 1 ] - View [Users can access their information, but not edit or delete it]']","['[ 1 ] - View [Users can access their information, but not edit or delete it]']",(unselect),0,4.0,0.0,4082.5,True
327,137,coding10_q137,v37.1_2020.1(2),breakout-option,['[ 2 ] - Export (portability) [GDPR required] [Users can export their information to other services or download it to own computer.]'],['[ 2 ] - Export (portability) [GDPR required] [Users can export their information to other services or download it to own computer.]'],SELECT THIS FIELD,1,4.0,0.0,2729.0,False
328,137,coding10_q137,v37.1_2020.1(2),breakout-option,['[ 2 ] - Export (portability) [GDPR required] [Users can export their information to other services or download it to own computer.]'],['[ 2 ] - Export (portability) [GDPR required] [Users can export their information to other services or download it to own computer.]'],(unselect),0,4.0,0.0,2902.0,False
329,138,coding10_q138,v37.1_2020.1(3),breakout-option,['[ 3 ] - Edit information/correct [v38] [User can modify or delete specific information]'],['[ 3 ] - Edit information/correct [v38] [User can modify or delete specific information]'],SELECT THIS FIELD,1,4.0,0.0,6193.0,True
330,138,coding10_q138,v37.1_2020.1(3),breakout-option,['[ 3 ] - Edit information/correct [v38] [User can modify or delete specific information]'],['[ 3 ] - Edit information/correct [v38] [User can modify or delete specific information]'],(unselect),0,4.0,0.0,6018.0,False
331,139,coding10_q139,v37.1_2020.1(4),breakout-option,"['[ 4 ] - Deactivate account [User can deactivate account so that the user’s information is not visible to other users anymore, but the company/organization keeps all the data]']","['[ 4 ] - Deactivate account [User can deactivate account so that the user’s information is not visible to other users anymore, but the company/organization keeps all the data]']",SELECT THIS FIELD,1,4.0,0.0,11042.0,False
332,139,coding10_q139,v37.1_2020.1(4),breakout-option,"['[ 4 ] - Deactivate account [User can deactivate account so that the user’s information is not visible to other users anymore, but the company/organization keeps all the data]']","['[ 4 ] - Deactivate account [User can deactivate account so that the user’s information is not visible to other users anymore, but the company/organization keeps all the data]']",(unselect),0,4.0,0.0,6393.0,True
333,140,coding10_q140,v37.1_2020.1(5),breakout-option,"['[ 5 ] - Delete account (partial),[User can delete account, but the company/organization may continue to keep some of the user’s data]']","['[ 5 ] - Delete account (partial),[User can delete account, but the company/organization may continue to keep some of the user’s data]']",SELECT THIS FIELD,1,4.0,0.0,5031.0,False
334,140,coding10_q140,v37.1_2020.1(5),breakout-option,"['[ 5 ] - Delete account (partial),[User can delete account, but the company/organization may continue to keep some of the user’s data]']","['[ 5 ] - Delete account (partial),[User can delete account, but the company/organization may continue to keep some of the user’s data]']",(unselect),0,4.0,0.0,3871.5,True
335,141,coding10_q141,v37.1_2020.1(6),breakout-option,"['[ 6 ] - Delete account (full), [User can delete account and all of the user’s information is removed from company/organization’s servers/databases]']","['[ 6 ] - Delete account (full), [User can delete account and all of the user’s information is removed from company/organization’s servers/databases]']",SELECT THIS FIELD,1,4.0,0.0,2800.0,False
336,141,coding10_q141,v37.1_2020.1(6),breakout-option,"['[ 6 ] - Delete account (full), [User can delete account and all of the user’s information is removed from company/organization’s servers/databases]']","['[ 6 ] - Delete account (full), [User can delete account and all of the user’s information is removed from company/organization’s servers/databases]']",(unselect),0,4.0,0.0,3571.0,False
337,142,coding10_q142,v37.1_2020.1(7),breakout-option,"['[ 7 ] - Other[An access, edit, or delete option not covered above.]']","['[ 7 ] - Other[An access, edit, or delete option not covered above.]']",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
338,142,coding10_q142,v37.1_2020.1(7),breakout-option,"['[ 7 ] - Other[An access, edit, or delete option not covered above.]']","['[ 7 ] - Other[An access, edit, or delete option not covered above.]']",(unselect),0,4.0,0.0,4655.5,False
339,143,coding10_q143,v39_2020,singleselect,User Control - User Control,Can user request that information be deleted or anonymized? ,[ 0 ] - no,0,4.0,0.0,13126.0,False
340,143,coding10_q143,v39_2020,singleselect,User Control - User Control,Can user request that information be deleted or anonymized? ,"[ 1 ] - yes (partial) [User can delete/anonymize account, but the company/organization may continue to keep some of the user’s data]",1,4.0,0.0,18116.0,False
341,143,coding10_q143,v39_2020,singleselect,User Control - User Control,Can user request that information be deleted or anonymized? ,[ 2 ] - yes (full) [User can delete account and all of the user’s information is removed from company/organization’s servers/databases.],2,4.0,0.0,12334.0,False
342,145,coding10_q145,v39.9_2020.1(0),breakout-option,['[ 0 ] - No access'],['[ 0 ] - No access'],SELECT THIS FIELD,1,3.0,0.0,4152.5,False
343,145,coding10_q145,v39.9_2020.1(0),breakout-option,['[ 0 ] - No access'],['[ 0 ] - No access'],(unselect),0,4.0,0.0,4014.0,False
344,146,coding10_q146,v39.9_2020.1(1),breakout-option,"['[ 1 ] - User account data [Information explicitly provided by the user, such as contact,  demographic, and any other explicitly provided information that is part of the user’s profile/account. This includes user preferences and settings]']","['[ 1 ] - User account data [Information explicitly provided by the user, such as contact,  demographic, and any other explicitly provided information that is part of the user’s profile/account. This includes user preferences and settings]']",SELECT THIS FIELD,1,4.0,0.0,8174.0,False
345,146,coding10_q146,v39.9_2020.1(1),breakout-option,"['[ 1 ] - User account data [Information explicitly provided by the user, such as contact,  demographic, and any other explicitly provided information that is part of the user’s profile/account. This includes user preferences and settings]']","['[ 1 ] - User account data [Information explicitly provided by the user, such as contact,  demographic, and any other explicitly provided information that is part of the user’s profile/account. This includes user preferences and settings]']",(unselect),0,4.0,0.0,7044.0,False
346,147,coding10_q147,v39.9_2020.1(2),breakout-option,"['[ 2 ] - Transactional data [Purchases made, online activity, products watched, comments or questions submitted]']","['[ 2 ] - Transactional data [Purchases made, online activity, products watched, comments or questions submitted]']",SELECT THIS FIELD,1,4.0,0.0,2243.0,False
347,147,coding10_q147,v39.9_2020.1(2),breakout-option,"['[ 2 ] - Transactional data [Purchases made, online activity, products watched, comments or questions submitted]']","['[ 2 ] - Transactional data [Purchases made, online activity, products watched, comments or questions submitted]']",(unselect),0,4.0,0.0,2661.0,True
348,148,coding10_q148,v39.9_2020.1(3),breakout-option,"['[ 3 ] - Profile data,[Information that the company has learned about user, even if the user did not explicitly provided it]']","['[ 3 ] - Profile data,[Information that the company has learned about user, even if the user did not explicitly provided it]']",SELECT THIS FIELD,1,4.0,0.0,3389.5,False
349,148,coding10_q148,v39.9_2020.1(3),breakout-option,"['[ 3 ] - Profile data,[Information that the company has learned about user, even if the user did not explicitly provided it]']","['[ 3 ] - Profile data,[Information that the company has learned about user, even if the user did not explicitly provided it]']",(unselect),0,4.0,0.0,2411.5,False
350,149,coding10_q149,v39.9_2020.1(4),breakout-option,"['[ 4 ] - Other data about user,[Other information that the company/organization has learned about the user, e.g., inferred preferences, data from other third parties, etc.]']","['[ 4 ] - Other data about user,[Other information that the company/organization has learned about the user, e.g., inferred preferences, data from other third parties, etc.]']",SELECT THIS FIELD,1,4.0,0.0,2253.0,False
351,149,coding10_q149,v39.9_2020.1(4),breakout-option,"['[ 4 ] - Other data about user,[Other information that the company/organization has learned about the user, e.g., inferred preferences, data from other third parties, etc.]']","['[ 4 ] - Other data about user,[Other information that the company/organization has learned about the user, e.g., inferred preferences, data from other third parties, etc.]']",(unselect),0,4.0,0.0,2703.5,False
352,150,coding10_q150,v39.9_2020.1(5),breakout-option,['[ 5 ] - data shared with third parties '],['[ 5 ] - data shared with third parties '],SELECT THIS FIELD,1,4.0,0.0,2969.0,False
353,150,coding10_q150,v39.9_2020.1(5),breakout-option,['[ 5 ] - data shared with third parties '],['[ 5 ] - data shared with third parties '],(unselect),0,4.0,0.0,2843.0,True
354,151,coding10_q151,v39.9_2020.1(6),breakout-option,['[ 6 ] - Other'],['[ 6 ] - Other'],SELECT THIS FIELD,1,3.5,0.0,5082.0,False
355,151,coding10_q151,v39.9_2020.1(6),breakout-option,['[ 6 ] - Other'],['[ 6 ] - Other'],(unselect),0,4.0,0.0,3568.0,False
356,152,coding10_q152,v40_2020.1,singleselect,User Control - Ownership,Ownership Rights of User Information Provided (look in terms of use),[ 0 ] - Company owns data,0,3.0,8091.5,22393.5,False
357,152,coding10_q152,v40_2020.1,singleselect,User Control - Ownership,Ownership Rights of User Information Provided (look in terms of use),"[ 1 ] - User owns data, but licenses data to entity in a non-exclusive, royalty-free, form, with no right to compensation for company's use of the data",1,4.0,17260.0,26448.0,False
358,152,coding10_q152,v40_2020.1,singleselect,User Control - Ownership,Ownership Rights of User Information Provided (look in terms of use),"[ 2 ] - User owns the data but the license is not as broad as in [1[, where the company can use, share, and commercialize data/proprietary media as it sees fit.",2,4.5,98692.0,22388.0,False
359,152,coding10_q152,v40_2020.1,singleselect,User Control - Ownership,Ownership Rights of User Information Provided (look in terms of use),[ DND ] - does not disclose,DND,4.0,4692.0,33410.0,False
360,153,coding10_q153,v41_2020,singleselect,Security - Accuracy,PP/TOU guarantees data accuracy (must say the word data accuracy for this to be relevant)?,[ 0 ] - no,0,4.0,4550.5,6800.0,False
361,153,coding10_q153,v41_2020,singleselect,Security - Accuracy,PP/TOU guarantees data accuracy (must say the word data accuracy for this to be relevant)?,[ 1 ] - yes,1,-1.0,1864.5,4278.5,False
